#               Rm(m)                 Rp(m)                Ωm(m3)                Ωp(m3)                μ(Am2)          Emx_ZFC(n.u.)          Emy_ZFC(n.u.)          Emz_ZFC(n.u.)           Emx_FC(n.u.)           Emy_FC(n.u.)           Emz_FC(n.u.)          Enx_ZFC(n.u.)          Eny_ZFC(n.u.)          Enz_ZFC(n.u.)           Enx_FC(n.u.)           Eny_FC(n.u.)           Enz_FC(n.u.)
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  7.843364179447436e-01 -6.085453375500687e-01 -1.203700778087361e-01 -3.448840201176087e-01 -8.036727234707934e-01 -4.849383117640370e-01  1.290469498120378e-01 -8.407356877394816e-03 -9.916028444364939e-01  1.290469498120378e-01 -8.407356877394816e-03 -9.916028444364939e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -4.740871118144394e-01  8.422615103871667e-01 -2.565871363333947e-01 -5.712298236233080e-01  7.719271454116353e-01 -2.789712723201594e-01  2.511995953227279e-02  1.127988480480225e-01  9.933002605013934e-01  2.511995953227279e-02  1.127988480480225e-01  9.933002605013934e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  3.633377763963009e-01 -8.605806019949950e-01 -3.569127172199438e-01  7.992224301745607e-01  3.737697425132798e-01 -4.706800258003583e-01  3.193246602998303e-01 -5.394174334757399e-01  7.791409331994076e-01  3.193246602998303e-01 -5.394174334757399e-01  7.791409331994076e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  2.332200315396522e-01 -2.492613360729845e-01 -9.399346802984526e-01  3.477190596386691e-03  3.372589140951444e-02  9.994250714256622e-01  5.658537778803741e-01 -8.191526376257136e-01  9.380009770434562e-02  5.658537778803741e-01 -8.191526376257136e-01  9.380009770434562e-02
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -5.077490263036290e-02  5.916861039838536e-01 -8.045678738399176e-01  5.383107904933220e-02 -7.416941307636483e-02 -9.957917016586812e-01  5.114488272318564e-01 -7.229881550994827e-01 -4.644439952340921e-01  5.114488272318564e-01 -7.229881550994827e-01 -4.644439952340921e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -6.309786724610462e-01  7.418876130740633e-01 -2.268671075025308e-01  6.354089778122228e-01 -2.481992821218922e-01 -7.311993895441951e-01  5.265544777234008e-01 -6.698342950487287e-01 -5.235096934785537e-01  5.265544777234008e-01 -6.698342950487287e-01 -5.235096934785537e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  2.831918826229894e-01 -2.791367735689907e-02 -9.586569690107416e-01 -1.271187253696636e-01  4.729844425617885e-01 -8.718523652287159e-01  5.754578920260160e-01  2.570938619501966e-01 -7.763703759498473e-01  5.754578920260160e-01  2.570938619501966e-01 -7.763703759498473e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  9.509898526077577e-01  3.283485886943039e-02 -3.074738562546416e-01 -1.554454351762284e-01 -1.174383174610424e-01  9.808389053635630e-01  7.656715925336590e-01  6.049955909728282e-01 -2.184658950280541e-01  7.656715925336590e-01  6.049955909728282e-01 -2.184658950280541e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  1.264804408766534e-01 -3.653231763620623e-01  9.222481633965887e-01 -2.378884432352655e-01 -3.918170761310901e-01  8.887566975428007e-01 -7.175769661073698e-01  2.375796994236576e-02  6.960738872967154e-01 -7.175769661073698e-01  2.375796994236576e-02  6.960738872967154e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -5.911030745250923e-02 -3.242110712839635e-02 -9.977248334913985e-01  4.736367683801875e-01  1.001091504792656e-01  8.750122111311890e-01 -4.456146292848296e-01 -8.008739846028410e-01 -4.000355771099768e-01 -4.456146292848296e-01 -8.008739846028410e-01 -4.000355771099768e-01
