#               Rm(m)                 Rp(m)                Ωm(m3)                Ωp(m3)                μ(Am2)          Emx_ZFC(n.u.)          Emy_ZFC(n.u.)          Emz_ZFC(n.u.)           Emx_FC(n.u.)           Emy_FC(n.u.)           Emz_FC(n.u.)          Enx_ZFC(n.u.)          Eny_ZFC(n.u.)          Enz_ZFC(n.u.)           Enx_FC(n.u.)           Eny_FC(n.u.)           Enz_FC(n.u.)
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -6.707249916648311e-01 -3.774264942129611e-01  6.384960665676226e-01 -9.174718290256244e-01  1.939551397756678e-02  3.973276443716464e-01 -2.186189436934965e-01  9.443288911477752e-01  2.458631790284043e-01 -2.186189436934965e-01  9.443288911477752e-01  2.458631790284043e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  7.992255018131327e-01  2.794973757210932e-01  5.320900433353065e-01 -4.226382560115179e-01 -2.652090253125867e-01  8.666262616885612e-01 -3.129040025728487e-01 -1.805283241714809e-01 -9.324701653917553e-01 -3.129040025728487e-01 -1.805283241714809e-01 -9.324701653917553e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  3.439006698806279e-01  5.683922062172623e-01 -7.474373747459573e-01 -2.457262937273092e-02 -3.400817185889451e-02 -9.991194273621780e-01 -7.404395387034927e-01  2.636924211359653e-01 -6.182358745333466e-01 -7.404395387034927e-01  2.636924211359653e-01 -6.182358745333466e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  5.307655365296413e-02 -1.392796384952402e-01 -9.888296424323855e-01 -1.384172671236141e-01 -6.605812561281055e-01  7.378841807589076e-01 -3.374469937775517e-01  4.788862931672687e-01  8.104304070103773e-01 -3.374469937775517e-01  4.788862931672687e-01  8.104304070103773e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  8.084130838513145e-01 -3.189171067562916e-01  4.947324174502857e-01 -5.215580000229145e-01  3.766900152238981e-01  7.655598507254132e-01 -6.095149351418168e-01 -7.548895196548555e-01 -2.421432570903606e-01 -6.095149351418168e-01 -7.548895196548555e-01 -2.421432570903606e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -1.793149511923178e-01 -5.733858180873261e-01  7.994215733236278e-01 -5.513929207191486e-01  1.999050759772684e-01  8.099406197859997e-01 -6.147248324763924e-01  1.339720312787589e-01 -7.772804353461591e-01 -6.147248324763924e-01  1.339720312787589e-01 -7.772804353461591e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -6.052360615530047e-01 -7.958909696531206e-01 -1.571223155452009e-02  1.085056515393679e-01 -6.728995775642891e-01 -7.317326575312999e-01  6.849300567962581e-02  8.395447033760554e-01 -5.389558416105924e-01  6.849300567962581e-02  8.395447033760554e-01 -5.389558416105924e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  5.397629005617858e-01  8.331804133754009e-01 -1.202763898058296e-01  5.933347773840711e-01  1.505631574952742e-01 -7.907493772059817e-01 -3.473712854363640e-01 -4.950784966446091e-02 -9.364198646311863e-01 -3.473712854363640e-01 -4.950784966446091e-02 -9.364198646311863e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -7.928848882263299e-01 -3.147539613415887e-01 -5.217887482900510e-01  4.395528921834501e-02 -8.028084552101951e-02  9.958026503239293e-01 -5.051559167473539e-01  8.354180946869153e-01  2.165504718185218e-01 -5.051559167473539e-01  8.354180946869153e-01  2.165504718185218e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -2.953393443622546e-01  3.046459118566712e-01  9.055194862954032e-01 -9.601373847504588e-01  1.532718636464527e-01  2.337604291125692e-01 -4.832249235340708e-02 -2.020440118081545e-01 -9.781835993438150e-01 -4.832249235340708e-02 -2.020440118081545e-01 -9.781835993438150e-01
