#               Rm(m)                 Rp(m)                Ωm(m3)                Ωp(m3)                μ(Am2)          Emx_ZFC(n.u.)          Emy_ZFC(n.u.)          Emz_ZFC(n.u.)           Emx_FC(n.u.)           Emy_FC(n.u.)           Emz_FC(n.u.)          Enx_ZFC(n.u.)          Eny_ZFC(n.u.)          Enz_ZFC(n.u.)           Enx_FC(n.u.)           Eny_FC(n.u.)           Enz_FC(n.u.)
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -7.313666582718730e-01 -4.072030811516663e-01 -5.470726294275953e-01  7.986678556094670e-02 -8.827857010296709e-01 -4.629370395871497e-01 -6.684306750950813e-01  5.801116078016002e-01 -4.654792746039034e-01 -6.684306750950813e-01  5.801116078016002e-01 -4.654792746039034e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -8.515738478886514e-02 -6.007027285483014e-01  7.949241798628011e-01  2.594189144434758e-01 -4.875240450204659e-01 -8.336798740259066e-01 -2.258804664495514e-01  1.993439772920269e-01 -9.535407666135355e-01 -2.258804664495514e-01  1.993439772920269e-01 -9.535407666135355e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -4.457065767958239e-01 -5.744688671675625e-01 -6.865356276670321e-01 -1.276700863301616e-01 -9.911203965227795e-01  3.715788816627501e-02 -5.433065718095936e-02  8.072559487908555e-01  5.876955103044951e-01 -5.433065718095936e-02  8.072559487908555e-01  5.876955103044951e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  5.743003759745352e-02  1.797726768565094e-01  9.820303332572778e-01 -4.980147290645992e-01 -8.093515832551140e-01  3.113379904816531e-01 -4.724413967940707e-01  4.197026405318806e-01 -7.750153676707543e-01 -4.724413967940707e-01  4.197026405318806e-01 -7.750153676707543e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -4.325155409049156e-01  5.567436431587995e-02 -8.999059239908086e-01  3.514250307602344e-01  1.354768889465099e-01 -9.263619488712516e-01  9.701418542276334e-02  1.125226742001309e-01  9.889018634918274e-01  9.701418542276334e-02  1.125226742001309e-01  9.889018634918274e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -1.195085054655102e-01  9.757569224413598e-01  1.833470627775816e-01  8.325773362421620e-01 -1.996689188155426e-01  5.166694320694211e-01 -8.528239893502917e-03 -2.233004109342379e-02 -9.997142783761193e-01 -8.528239893502917e-03 -2.233004109342379e-02 -9.997142783761193e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -8.630665374398329e-02 -5.876829943395053e-01  8.044748968635809e-01  4.014547725338661e-01 -1.366899070370371e-01  9.056212977420462e-01  3.614622739758578e-01 -2.093357717738784e-01  9.085832703434709e-01  3.614622739758578e-01 -2.093357717738784e-01  9.085832703434709e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -1.990405767298639e-01 -8.667625625624472e-01 -4.572805582519587e-01 -8.324114589681105e-01 -1.108765451832043e-01  5.429526265769589e-01  1.689313847910840e-02  5.516186937914735e-02  9.983345080878070e-01  1.689313847910840e-02  5.516186937914735e-02  9.983345080878070e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -5.727963013023922e-01  1.723913102611901e-01 -8.013648565795291e-01  4.435220236424885e-01 -8.928029935802357e-01 -7.868309347147882e-02 -2.924917453361507e-01  4.458481245717815e-01 -8.459716477081473e-01 -2.924917453361507e-01  4.458481245717815e-01 -8.459716477081473e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  2.885920315858502e-01 -1.484600065716861e-01  9.458722248559192e-01 -3.324801589362013e-01  3.223389944117175e-01  8.863151339085895e-01  2.790703899453871e-02  5.698103073607405e-01  8.213022651862198e-01  2.790703899453871e-02  5.698103073607405e-01  8.213022651862198e-01
