#               Rm(m)                 Rp(m)                Ωm(m3)                Ωp(m3)                μ(Am2)          Emx_ZFC(n.u.)          Emy_ZFC(n.u.)          Emz_ZFC(n.u.)           Emx_FC(n.u.)           Emy_FC(n.u.)           Emz_FC(n.u.)          Enx_ZFC(n.u.)          Eny_ZFC(n.u.)          Enz_ZFC(n.u.)           Enx_FC(n.u.)           Eny_FC(n.u.)           Enz_FC(n.u.)
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  1.416100052848175e-01 -3.473645690569428e-02  9.893128852718299e-01  1.567551607447900e-01 -6.604513568773827e-01 -7.343240597847106e-01  2.039173062867463e-02 -4.598712233803883e-02  9.987338794198551e-01  2.039173062867463e-02 -4.598712233803883e-02  9.987338794198551e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  9.247686057099206e-01  2.794714624409466e-01  2.582609679654442e-01  6.974535934900377e-07  5.541254575727548e-05 -9.999999984644816e-01  3.495365677682272e-01 -3.149900634757853e-01 -8.823862236596446e-01  3.495365677682272e-01 -3.149900634757853e-01 -8.823862236596446e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -7.675744251343918e-01 -3.804850893558100e-01  5.158106228622179e-01  2.398430643984959e-01 -4.131529516850224e-01 -8.785100699331183e-01  5.193952835109160e-01  2.522925603509037e-01 -8.164416718040554e-01  5.193952835109160e-01  2.522925603509037e-01 -8.164416718040554e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -3.149509330432925e-01 -6.855319175855830e-02 -9.466289503680276e-01 -5.226500865766044e-01 -7.994406051474167e-01  2.961952157665618e-01 -5.948486316990442e-01  2.521348555119477e-01  7.632713279049228e-01 -5.948486316990442e-01  2.521348555119477e-01  7.632713279049228e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  6.827109783139118e-01  7.296949934573502e-01 -3.809116187436278e-02  5.769141248534385e-01  3.678427457445991e-01 -7.292885621944618e-01 -2.906101626999674e-01  4.480957291256524e-01  8.454324046751748e-01 -2.906101626999674e-01  4.480957291256524e-01  8.454324046751748e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  9.773787979031511e-01  1.314417928732979e-01  1.656917031587413e-01 -8.402057005242094e-01 -1.363776374846728e-01 -5.248385664189722e-01  9.453119839110914e-01  2.447078862733342e-01 -2.156462461294273e-01  9.453119839110914e-01  2.447078862733342e-01 -2.156462461294273e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  5.048533290817488e-01  7.908717237721716e-01  3.458974308269854e-01  8.777713339231424e-01 -7.378517945126997e-02  4.733637424181653e-01 -2.725648849322876e-01 -9.111052600353752e-01  3.091853629098895e-01 -2.725648849322876e-01 -9.111052600353752e-01  3.091853629098895e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -3.854936121991281e-02  1.664235692376318e-01 -9.853005340259102e-01 -3.315034912215067e-01 -4.201859403998001e-01  8.447184210127586e-01  1.405502513801644e-01 -8.516282107515177e-02 -9.864040352429091e-01  1.405502513801644e-01 -8.516282107515177e-02 -9.864040352429091e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  7.368378225192839e-01 -3.596812435750117e-01 -5.724503701853756e-01 -4.591974446188569e-01  1.688748077793472e-01  8.721347408244901e-01  4.255801388259441e-01  7.008667505736158e-01  5.724223470281982e-01  4.255801388259441e-01  7.008667505736158e-01  5.724223470281982e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -2.296309439196387e-01 -9.633095828910277e-01  1.389398326790769e-01  1.859845762740907e-01 -9.029804758961850e-01  3.873448044552117e-01 -3.100993351304687e-01 -6.203538649663805e-01 -7.204161884445096e-01 -3.100993351304687e-01 -6.203538649663805e-01 -7.204161884445096e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  1.896628690023958e-02  4.286843192684374e-01  9.032552432034781e-01  1.529452291172309e-01 -9.649815984044325e-01 -2.131156297203571e-01  8.668878451433329e-02  1.044737205961247e-02 -9.961806598486419e-01  8.668878451433329e-02  1.044737205961247e-02 -9.961806598486419e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -2.323383395707808e-01 -4.052602181982368e-04 -9.726349426838664e-01  5.865559799527083e-01  4.800592492587525e-01 -6.522999306935737e-01 -2.899813914433153e-01  9.975061038474839e-02 -9.518196301529345e-01 -2.899813914433153e-01  9.975061038474839e-02 -9.518196301529345e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -4.048880404682785e-02  3.875625703385852e-03  9.991724757379302e-01  2.180435206565701e-01 -6.139857137678330e-02 -9.740057692501508e-01  1.955427891770686e-01  9.674315983764684e-01 -1.607455133545072e-01  1.955427891770686e-01  9.674315983764684e-01 -1.607455133545072e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -2.793317393900502e-02 -6.226052443686557e-02 -9.976689655845469e-01 -8.729572081134256e-01  3.810108563888703e-01  3.045922522268633e-01 -1.429070251641931e-01 -4.838220086815911e-02 -9.885528538211166e-01 -1.429070251641931e-01 -4.838220086815911e-02 -9.885528538211166e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  6.192391905052226e-01 -4.238110715175050e-01  6.610045390174117e-01 -3.039345311439975e-01 -1.628191300271965e-01 -9.386765852387420e-01  3.426749448964522e-01  1.266347464024867e-01  9.308799724689490e-01  3.426749448964522e-01  1.266347464024867e-01  9.308799724689490e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  9.464940786094729e-01  2.707647083913695e-01 -1.756002045754548e-01 -7.968844978470135e-02  9.106138980078601e-03  9.967782246837993e-01  1.263202811289778e-02  6.895842494888838e-03  9.998964342480878e-01  1.263202811289778e-02  6.895842494888838e-03  9.998964342480878e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -2.295631504061158e-01  4.222717614474962e-01 -8.769192206011041e-01 -1.092296061943858e-01 -7.516078676451885e-01 -6.505032716477852e-01  3.665774945993955e-01 -3.860550704410912e-01 -8.465119154742916e-01  3.665774945993955e-01 -3.860550704410912e-01 -8.465119154742916e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -1.461672475113847e-01  2.472389199216820e-01 -9.578664062544974e-01 -4.308137360207386e-01 -4.186888925740120e-01  7.994367617835703e-01 -2.681808578992780e-01 -6.165747232417159e-01 -7.402125627924784e-01 -2.681808578992780e-01 -6.165747232417159e-01 -7.402125627924784e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  3.794784174915001e-01  8.929339360588263e-01  2.422088282714704e-01  8.260312444185783e-01 -4.472932969520341e-01 -3.429301528680067e-01  9.473439966545948e-01 -1.599374112406586e-01 -2.774155303657951e-01  9.473439966545948e-01 -1.599374112406586e-01 -2.774155303657951e-01
