#               Rm(m)                 Rp(m)                Ωm(m3)                Ωp(m3)                μ(Am2)          Emx_ZFC(n.u.)          Emy_ZFC(n.u.)          Emz_ZFC(n.u.)           Emx_FC(n.u.)           Emy_FC(n.u.)           Emz_FC(n.u.)          Enx_ZFC(n.u.)          Eny_ZFC(n.u.)          Enz_ZFC(n.u.)           Enx_FC(n.u.)           Eny_FC(n.u.)           Enz_FC(n.u.)
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -2.981020432831494e-01  8.330954571366139e-01 -4.659261004588039e-01  4.020627075852199e-01  7.184930999193502e-01 -5.675502132300936e-01  9.926604311213042e-01  6.176717223302348e-02 -1.039715582282124e-01  9.926604311213042e-01  6.176717223302348e-02 -1.039715582282124e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -1.832673265292033e-01 -1.568827696105118e-01 -9.704642619005470e-01  3.003736700560984e-02 -4.708278545729191e-02  9.984392660031720e-01 -4.224020040306365e-01  7.648086795459405e-01  4.864609241060345e-01 -4.224020040306365e-01  7.648086795459405e-01  4.864609241060345e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  3.646191410592356e-01 -3.907901523124650e-01  8.451839674466297e-01 -3.270809486557358e-01  1.632870391797930e-01 -9.307821419979869e-01 -2.669557922700030e-01 -8.030463078380744e-01 -5.327769068204172e-01 -2.669557922700030e-01 -8.030463078380744e-01 -5.327769068204172e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  5.415455419081823e-02  2.887090329996798e-01  9.558840821589109e-01 -5.216998833674411e-01 -4.690339491024625e-03 -8.531161892789618e-01  7.937420063035119e-02  1.218161876318016e-02 -9.967704572461010e-01  7.937420063035119e-02  1.218161876318016e-02 -9.967704572461010e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  1.414998528529860e-02  1.116475008198009e-02 -9.998375499410056e-01  2.031127291698870e-01 -7.619724109196752e-01  6.149335445773125e-01  8.323699340178025e-01 -3.918473359947811e-01  3.919387174253040e-01  8.323699340178025e-01 -3.918473359947811e-01  3.919387174253040e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  4.290493808526815e-01  7.907915195694340e-02  8.998128230447159e-01 -5.898233775537356e-01 -8.044272216269513e-01  7.074763880616143e-02 -6.158863721749316e-01 -6.807502864274160e-01  3.965640226977138e-01 -6.158863721749316e-01 -6.807502864274160e-01  3.965640226977138e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  8.954151017216468e-01  4.383848049067319e-01  7.778533560832229e-02 -5.768189343832092e-01  4.964801245966760e-01  6.486812798420254e-01 -1.356503314813002e-01 -7.083318240215050e-02 -9.882214568808942e-01 -1.356503314813002e-01 -7.083318240215050e-02 -9.882214568808942e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  4.323204904155543e-01  6.475598243584938e-01 -6.275071851729279e-01 -2.450658487568287e-01  3.777553661209243e-01 -8.928849943525435e-01  2.377107313673972e-02  2.481595246858544e-02 -9.994093778752552e-01  2.377107313673972e-02  2.481595246858544e-02 -9.994093778752552e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  9.023356063211027e-02  2.475623860763167e-01  9.646609609266107e-01 -2.954484724596672e-01 -7.319345721560950e-01  6.139885847505012e-01  5.818686303147879e-01 -6.279740308773737e-01 -5.167954272235931e-01  5.818686303147879e-01 -6.279740308773737e-01 -5.167954272235931e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -1.058681372860528e-01  1.196902860808574e-01  9.871505320494256e-01  2.144627221358039e-01 -9.765081080562136e-01 -2.092022262250465e-02 -8.561884579868029e-02  1.548746476997481e-02 -9.962075846323900e-01 -8.561884579868029e-02  1.548746476997481e-02 -9.962075846323900e-01
