#               Rm(m)                 Rp(m)                Ωm(m3)                Ωp(m3)                μ(Am2)          Emx_ZFC(n.u.)          Emy_ZFC(n.u.)          Emz_ZFC(n.u.)           Emx_FC(n.u.)           Emy_FC(n.u.)           Emz_FC(n.u.)          Enx_ZFC(n.u.)          Eny_ZFC(n.u.)          Enz_ZFC(n.u.)           Enx_FC(n.u.)           Eny_FC(n.u.)           Enz_FC(n.u.)
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  1.545712582809206e-02 -8.437047879839113e-02  9.963145585448728e-01  6.632878994803463e-01 -6.180821868133981e-01  4.219283976540544e-01  5.349364447870384e-01  1.764782725469285e-01  8.262556622241423e-01  5.349364447870384e-01  1.764782725469285e-01  8.262556622241423e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -1.218799173396868e-01  4.322520875623888e-01  8.934782697677812e-01  1.262562523930428e-01  2.486316474249417e-01 -9.603341411354820e-01  9.554325291134199e-01  2.914852213722337e-01  4.674449736079924e-02  9.554325291134199e-01  2.914852213722337e-01  4.674449736079924e-02
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  3.453748230987978e-02  7.490304724149703e-01 -6.616347283127609e-01  1.602147692647588e-02 -3.775417889887592e-01  9.258539354802471e-01 -1.465321425739286e-02  7.229796222201104e-02  9.972754323507983e-01 -1.465321425739286e-02  7.229796222201104e-02  9.972754323507983e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -3.092909177049931e-02  2.695670628632412e-01  9.624847998288271e-01  5.083464385931500e-01  1.794047136851712e-01  8.422575895040676e-01 -3.991593985592972e-01 -9.063082260541114e-01 -1.388422627604064e-01 -3.991593985592972e-01 -9.063082260541114e-01 -1.388422627604064e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  5.036597112869563e-02 -1.509278710362512e-01  9.872608807689729e-01 -3.283803917552936e-01  1.624633986813611e-01 -9.304686788922779e-01  4.750855310393225e-01  6.629902808488591e-01  5.785651438663029e-01  4.750855310393225e-01  6.629902808488591e-01  5.785651438663029e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  1.127747350282179e-02  1.183357095262610e-01  9.929096023517496e-01 -1.372171515881560e-01  4.243771498845514e-01 -8.950282051231112e-01 -7.079890700594690e-01  2.616838895052672e-01  6.559519941655207e-01 -7.079890700594690e-01  2.616838895052672e-01  6.559519941655207e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -8.997111402193891e-02  7.044765051884354e-01  7.040014575831074e-01 -1.425976459761501e-02 -3.945378051987515e-01 -9.187690566092073e-01  3.465501359091163e-01 -1.142263687155415e-01 -9.310506645674199e-01  3.465501359091163e-01 -1.142263687155415e-01 -9.310506645674199e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -4.310788307642368e-01 -8.441719325959537e-01 -3.186609324723554e-01 -5.131280403874425e-01  8.582998329082132e-01  4.583775504573426e-03 -5.431645534369011e-02 -9.723328626467854e-01  2.271971102281111e-01 -5.431645534369011e-02 -9.723328626467854e-01  2.271971102281111e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -1.143517087385171e-02  3.269345533072256e-02 -9.994000074272683e-01  4.864528803420882e-01 -6.547715375467098e-01 -5.784788922904652e-01  1.371708751994832e-01 -7.036727283739507e-01 -6.971576882885019e-01  1.371708751994832e-01 -7.036727283739507e-01 -6.971576882885019e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  3.452496470425685e-03 -3.139278982615446e-03 -9.999891125385271e-01  9.585484544426431e-01 -2.528730775544147e-02 -2.838052370061230e-01  2.220034103885244e-01  7.084763676198566e-01  6.699072490278325e-01  2.220034103885244e-01  7.084763676198566e-01  6.699072490278325e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -1.256399788545196e-01 -1.767457883598464e-01  9.762046517050061e-01  3.381350696748466e-01  9.149367067041494e-01 -2.203531197449944e-01 -9.465489117376464e-01 -3.221033361747159e-01  1.716387233100564e-02 -9.465489117376464e-01 -3.221033361747159e-01  1.716387233100564e-02
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -6.760160481916822e-01 -5.532826134955477e-01 -4.867038649844868e-01  3.000187581816976e-01 -4.401841018842082e-01  8.463017790289142e-01  5.074737517943013e-01 -7.132960821612893e-01 -4.834036516340884e-01  5.074737517943013e-01 -7.132960821612893e-01 -4.834036516340884e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  6.841321647362044e-01 -6.280287512850560e-02 -7.266491450823761e-01 -1.538179539828939e-01  4.749487364206221e-02  9.869570780992661e-01 -8.437023418839144e-01  4.798365021899110e-01 -2.406725773031691e-01 -8.437023418839144e-01  4.798365021899110e-01 -2.406725773031691e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  8.510657411946819e-01 -3.351815137210404e-01 -4.041540016187132e-01 -6.084426412320051e-01  7.850586774028129e-01  1.161052340128032e-01  3.655271203123726e-02 -8.657700845743944e-01 -4.991052593383558e-01  3.655271203123726e-02 -8.657700845743944e-01 -4.991052593383558e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  3.078390026215461e-01  5.153544074092877e-01 -7.997780837387292e-01  5.404000884510933e-01 -8.409785106542400e-01 -2.688659554177177e-02 -4.369812886435387e-01 -7.555300349230816e-01 -4.880796243488960e-01 -4.369812886435387e-01 -7.555300349230816e-01 -4.880796243488960e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -6.260552400966838e-01 -6.806278223344062e-01 -3.805267451990829e-01 -4.246359126395047e-01 -2.104803539791870e-01  8.805579834886577e-01 -1.069198768444949e-01  1.066893124161194e-01  9.885269498358321e-01 -1.069198768444949e-01  1.066893124161194e-01  9.885269498358321e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -3.127344810860715e-01  5.612786271885476e-01 -7.662659114179391e-01  5.284144508280905e-01 -1.435499153835614e-02  8.488651850405819e-01  5.126101264885045e-01 -4.775238430771040e-01 -7.135837985228594e-01  5.126101264885045e-01 -4.775238430771040e-01 -7.135837985228594e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -3.803938234149717e-01  3.443337524743096e-01 -8.583325730826602e-01  3.022613510492043e-01 -4.076348407104784e-01  8.616680986904718e-01 -6.634026242484899e-01  2.623254914096178e-01  7.007726412303203e-01 -6.634026242484899e-01  2.623254914096178e-01  7.007726412303203e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -5.051526402986605e-01  3.327709691119476e-01  7.962940990083923e-01 -3.552961931567147e-02 -8.974321181982524e-02  9.953310012671892e-01  6.896422721348521e-01 -5.639608514410345e-01 -4.542484942480076e-01  6.896422721348521e-01 -5.639608514410345e-01 -4.542484942480076e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  2.892903241548967e-01 -7.915179159844493e-01  5.383405028659733e-01 -9.458371708114690e-01 -2.900885365031420e-01  1.457418515760700e-01  1.919598376607677e-02 -3.448784489602421e-01 -9.384510480840385e-01  1.919598376607677e-02 -3.448784489602421e-01 -9.384510480840385e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  5.648172526348134e-02 -6.004569801832246e-01 -7.976598458368725e-01  4.528909974676294e-01 -4.527758968198513e-01 -7.680388868226368e-01 -4.196118617582149e-01  4.285728165645837e-01  8.001570010777288e-01 -4.196118617582149e-01  4.285728165645837e-01  8.001570010777288e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -1.519151457714274e-01 -9.398829697883905e-02 -9.839146246073709e-01 -7.995606498864497e-01  3.850840483722808e-01  4.608828949335970e-01  2.438333674090675e-01 -1.279884937684667e-01  9.613346110490529e-01  2.438333674090675e-01 -1.279884937684667e-01  9.613346110490529e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -5.289500946904700e-03 -6.976047273026853e-03 -9.999616772377715e-01 -9.548563502063964e-01 -1.310072358215999e-01 -2.666204317619028e-01 -1.035444900101483e-01 -3.458532834944152e-02  9.940233365728893e-01 -1.035444900101483e-01 -3.458532834944152e-02  9.940233365728893e-01
