#               Rm(m)                 Rp(m)                Ωm(m3)                Ωp(m3)                μ(Am2)          Emx_ZFC(n.u.)          Emy_ZFC(n.u.)          Emz_ZFC(n.u.)           Emx_FC(n.u.)           Emy_FC(n.u.)           Emz_FC(n.u.)          Enx_ZFC(n.u.)          Eny_ZFC(n.u.)          Enz_ZFC(n.u.)           Enx_FC(n.u.)           Eny_FC(n.u.)           Enz_FC(n.u.)
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  9.142631992469127e-01  1.459255625746437e-01 -3.779266234205705e-01 -9.010228024408773e-02 -5.454285892030751e-01 -8.333002059130665e-01  9.498752263647320e-02  4.542266295294884e-01  8.858078457372492e-01  9.498752263647320e-02  4.542266295294884e-01  8.858078457372492e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  3.949226888568483e-01 -8.100431025990643e-01  4.334353951372210e-01 -9.099202525484543e-01 -2.756165074827880e-01  3.099688287637122e-01  1.277500332440621e-01 -9.647311671312737e-02  9.871032705638232e-01  1.277500332440621e-01 -9.647311671312737e-02  9.871032705638232e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -9.319786090438300e-01 -1.127477245116097e-01 -3.445342115119807e-01  9.003030658803035e-01  4.346410768322834e-01  2.327066601107651e-02 -9.542154393372203e-02 -3.751674164013514e-02 -9.947297236184370e-01 -9.542154393372203e-02 -3.751674164013514e-02 -9.947297236184370e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -4.516533796625138e-01  5.960657181071077e-02  8.902001354956107e-01 -7.233543876228047e-01  3.106197215606146e-01  6.166634564204722e-01 -6.439228464517164e-01 -1.466239626514368e-01 -7.509093030412590e-01 -6.439228464517164e-01 -1.466239626514368e-01 -7.509093030412590e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -5.979870463191080e-02 -8.326443513384818e-02 -9.947316968741806e-01  1.675322630920879e-01 -1.107440907640268e-02  9.858043914929837e-01  8.328376469138701e-01  3.964736057972557e-02 -5.520955901671640e-01  8.328376469138701e-01  3.964736057972557e-02 -5.520955901671640e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -7.469908078773683e-01 -6.557347118427494e-02 -6.615926638223567e-01 -2.311210871732428e-01  7.623349743665905e-01  6.045067658193314e-01 -7.775659407856864e-02 -5.803032440632889e-02 -9.952820673189068e-01 -7.775659407856864e-02 -5.803032440632889e-02 -9.952820673189068e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -7.217706826239689e-01 -5.370650262370404e-01  4.365870351917667e-01 -8.341150722710979e-01  4.649199496022326e-01  2.968189459452321e-01  1.964215188979578e-01 -5.005586320675195e-01  8.431249271469281e-01  1.964215188979578e-01 -5.005586320675195e-01  8.431249271469281e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  7.637886111350609e-02  1.603723198929724e-01 -9.840970422611531e-01 -2.106922817171244e-01 -6.722912243987024e-01 -7.096712422110153e-01  3.698757176334773e-01  1.382778240484269e-01  9.187334743447375e-01  3.698757176334773e-01  1.382778240484269e-01  9.187334743447375e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -1.839257398217596e-03 -4.112617154540555e-02  9.991522682485593e-01 -1.225429535396168e-01 -8.819570684802741e-01  4.551208124173934e-01  5.760536718843860e-03  5.683892275198287e-01  8.227396321170648e-01  5.760536718843860e-03  5.683892275198287e-01  8.227396321170648e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -9.608926115299767e-01  2.156057403135711e-01 -1.737801883154064e-01 -9.570202310405689e-01 -1.783060063609221e-01 -2.287340059428744e-01  4.191387011598257e-01 -1.043212923248411e-02 -9.078622802329278e-01  4.191387011598257e-01 -1.043212923248411e-02 -9.078622802329278e-01
