#               Rm(m)                 Rp(m)                Ωm(m3)                Ωp(m3)                μ(Am2)          Emx_ZFC(n.u.)          Emy_ZFC(n.u.)          Emz_ZFC(n.u.)           Emx_FC(n.u.)           Emy_FC(n.u.)           Emz_FC(n.u.)          Enx_ZFC(n.u.)          Eny_ZFC(n.u.)          Enz_ZFC(n.u.)           Enx_FC(n.u.)           Eny_FC(n.u.)           Enz_FC(n.u.)
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  1.678172969170187e-01  1.900868917705706e-01 -9.673181112914554e-01 -3.640944760008062e-01 -4.200009685110460e-01 -8.312847881415140e-01  2.468156632146653e-01 -9.118715246041856e-01 -3.279822419094408e-01  2.468156632146653e-01 -9.118715246041856e-01 -3.279822419094408e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -7.587000568477158e-01  5.614070045710124e-01  3.304487841676468e-01 -6.065081290402966e-01 -3.728350575296958e-01 -7.022406348858399e-01 -8.783287715392148e-01 -1.138687409681006e-01 -4.642978342796285e-01 -8.783287715392148e-01 -1.138687409681006e-01 -4.642978342796285e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -3.842784364174333e-02 -3.828407143986424e-01  9.230147822390402e-01  2.309394162896138e-02  4.632609593335267e-01 -8.859209634145806e-01  4.463040096677348e-01 -8.721190979475113e-01 -2.005517637661698e-01  4.463040096677348e-01 -8.721190979475113e-01 -2.005517637661698e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -8.046633611639223e-02 -1.548667712712030e-02  9.966370109440870e-01  5.574345634409749e-01 -2.571025112727615e-01 -7.894080099534140e-01  2.896223801344713e-01  6.460907774992637e-01 -7.061767371951874e-01  2.896223801344713e-01  6.460907774992637e-01 -7.061767371951874e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  8.093037226758094e-01  2.936989716772959e-01 -5.086928331505914e-01 -1.829809302552312e-01 -9.829706503195444e-02 -9.781899949238051e-01 -9.868419987179049e-02 -1.973969801724328e-02  9.949229985369986e-01 -9.868419987179049e-02 -1.973969801724328e-02  9.949229985369986e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -6.911403542740513e-02 -1.157838450159493e-01 -9.908669695475080e-01  8.489280148166475e-01 -3.869939310346918e-01  3.599401658634144e-01 -3.961591840122998e-01 -6.353197845058079e-01  6.628926552151582e-01 -3.961591840122998e-01 -6.353197845058079e-01  6.628926552151582e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  9.379365003023171e-01 -1.330992280337719e-01  3.202494604171185e-01 -5.915101740783834e-01  7.756889197488931e-01 -2.200509344232742e-01  5.639277868836022e-01  6.458771086479999e-01  5.146146244570420e-01  5.639277868836022e-01  6.458771086479999e-01  5.146146244570420e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -3.702617509512984e-02  9.768385483054042e-01 -2.107498823307273e-01 -1.477245739268648e-01  3.539833527105977e-01 -9.235113622808822e-01 -6.656023723012988e-01 -7.411155084380180e-01 -8.787084351217578e-02 -6.656023723012988e-01 -7.411155084380180e-01 -8.787084351217578e-02
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -3.434634973748783e-01  8.509389657614509e-01  3.974112511238818e-01 -2.576064528791800e-01  1.334540646284331e-01 -9.569895130403242e-01  1.724393262642399e-01 -6.895290500999206e-01  7.034304285612303e-01  1.724393262642399e-01 -6.895290500999206e-01  7.034304285612303e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -7.857035328827859e-01 -2.525686404331022e-01 -5.646937579655750e-01 -1.005960289100406e-02 -5.152555297260737e-03 -9.999361257418315e-01  9.815370720463794e-02 -3.346683165618021e-02  9.946083756639510e-01  9.815370720463794e-02 -3.346683165618021e-02  9.946083756639510e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  2.867007833703423e-02  1.405519941047210e-01  9.896581043781407e-01 -3.927449056816920e-01 -8.407751944124291e-01 -3.726238203897075e-01 -5.519666998829831e-01  6.370905466610957e-01 -5.380040869504200e-01 -5.519666998829831e-01  6.370905466610957e-01 -5.380040869504200e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -7.394918878844581e-01  2.892872517899319e-02 -6.725435871470328e-01  5.035949701150749e-01  1.681732307066283e-01 -8.474136360411555e-01 -2.137731894281391e-01 -8.822600057663324e-02  9.728911533691592e-01 -2.137731894281391e-01 -8.822600057663324e-02  9.728911533691592e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  1.829169355299728e-01  2.258597009100660e-01  9.568326866287227e-01 -1.059929129751418e-01 -1.913121551511483e-01  9.757895068560980e-01 -3.585932089662213e-02  7.622663832148291e-01  6.462693479698820e-01 -3.585932089662213e-02  7.622663832148291e-01  6.462693479698820e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -5.192060341322126e-01 -5.247397298863262e-01  6.745912169599639e-01 -9.427299974282273e-01  3.312323902179882e-01  3.930973949866417e-02  1.134654155082863e-01  7.832989496515186e-01 -6.112023846144251e-01  1.134654155082863e-01  7.832989496515186e-01 -6.112023846144251e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  4.778611503337696e-01  3.919504592753794e-01 -7.861447439724478e-01  6.012308718573856e-02 -1.703187957975219e-01 -9.835531110140103e-01  1.380314374991811e-01 -2.465123145784860e-01 -9.592596108578049e-01  1.380314374991811e-01 -2.465123145784860e-01 -9.592596108578049e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  1.557687543814342e-01 -7.165320592903422e-01  6.799396320024285e-01  4.999791047318415e-01 -2.573283235162866e-01  8.269238349133755e-01  6.704328139498647e-02 -7.429501290999101e-01 -6.659807084970402e-01  6.704328139498647e-02 -7.429501290999101e-01 -6.659807084970402e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -3.332274773431457e-01  6.344341036382359e-01 -6.974616953527065e-01 -1.956860906628503e-01 -2.594040774599809e-01 -9.457359454510688e-01 -3.530581657762586e-01  3.000653351137489e-01  8.861775929472475e-01 -3.530581657762586e-01  3.000653351137489e-01  8.861775929472475e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  9.021123278213856e-01 -2.826632110023805e-01  3.260289207087381e-01  4.249935025106765e-01 -4.772925846361278e-02  9.039371884761802e-01 -3.398915825497256e-01 -2.449533420581224e-01 -9.080041697736854e-01 -3.398915825497256e-01 -2.449533420581224e-01 -9.080041697736854e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  1.641414326032390e-02 -1.414127045075579e-01  9.898146406802072e-01  1.109570501897620e-01  3.301376540591716e-01  9.373887466710348e-01  8.136889432506470e-01  2.438584459315611e-01  5.276773275207960e-01  8.136889432506470e-01  2.438584459315611e-01  5.276773275207960e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  7.883272683554154e-02  8.903560063605033e-01  4.483877597765669e-01 -6.984808686996956e-02 -2.254976208369567e-01 -9.717366246866881e-01  7.023058660084456e-01 -3.915566944244461e-01  5.945164637093983e-01  7.023058660084456e-01 -3.915566944244461e-01  5.945164637093983e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  4.613047476700483e-01  8.184640737188084e-01 -3.425120287065639e-01 -7.363661440231162e-01 -1.760117020825317e-01  6.532876722138092e-01  7.672372408078125e-01  6.381340253155585e-01  6.428049511459014e-02  7.672372408078125e-01  6.381340253155585e-01  6.428049511459014e-02
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  6.035474112148022e-01  6.445458586930347e-01 -4.693518493172995e-01 -6.111782963044261e-01 -7.824559322609217e-01 -1.192635912427216e-01 -1.332064110858305e-01  4.611457199929089e-03 -9.910775885409406e-01 -1.332064110858305e-01  4.611457199929089e-03 -9.910775885409406e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -1.187251854902742e-01 -5.390540816720958e-01  8.338615156984722e-01 -8.281272387007875e-02  4.207826835851658e-02  9.956763892435969e-01 -9.437503165775571e-01 -8.562921997835313e-02  3.193790485389724e-01 -9.437503165775571e-01 -8.562921997835313e-02  3.193790485389724e-01
