#               Rm(m)                 Rp(m)                Ωm(m3)                Ωp(m3)                μ(Am2)          Emx_ZFC(n.u.)          Emy_ZFC(n.u.)          Emz_ZFC(n.u.)           Emx_FC(n.u.)           Emy_FC(n.u.)           Emz_FC(n.u.)          Enx_ZFC(n.u.)          Eny_ZFC(n.u.)          Enz_ZFC(n.u.)           Enx_FC(n.u.)           Eny_FC(n.u.)           Enz_FC(n.u.)
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -6.785214702258223e-02 -1.360418593934955e-03  9.976944599453658e-01 -4.839113512668482e-01  8.693751258392465e-01 -1.000834386254168e-01  6.320392914707550e-01  4.015704597787763e-01 -6.627725853339199e-01  6.320392914707550e-01  4.015704597787763e-01 -6.627725853339199e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  7.599764881041761e-01  6.377170829621505e-01  1.255095997407721e-01 -4.983831800737039e-01 -4.742781653111002e-01  7.257233823770314e-01 -4.022142699823525e-01 -5.917264271977821e-01 -6.986297419794774e-01 -4.022142699823525e-01 -5.917264271977821e-01 -6.986297419794774e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -1.344246452610832e-01  4.714741988679091e-03 -9.909126025812832e-01 -9.721724659181370e-01 -9.444086622071111e-02 -2.143866117511313e-01  2.649421768665062e-01  1.895443804859605e-01 -9.454515168655823e-01  2.649421768665062e-01  1.895443804859605e-01 -9.454515168655823e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  9.019883026533318e-02 -9.229717970185730e-01  3.741486775695883e-01 -1.791470897476992e-02  6.980967156845710e-01  7.157793226636018e-01  9.067845120963656e-01 -2.194379038281261e-01 -3.599845204806374e-01  9.067845120963656e-01 -2.194379038281261e-01 -3.599845204806374e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  5.951561763424501e-01  8.023332420832509e-01 -4.528238520234905e-02  8.394759922891348e-01 -4.392722344866322e-01  3.198749167710619e-01 -2.032040901878132e-01 -1.530628823872357e-01  9.670986773676481e-01 -2.032040901878132e-01 -1.530628823872357e-01  9.670986773676481e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -5.391704914325141e-01  5.475707777532571e-01 -6.398917287472267e-01  5.804501943786571e-01  3.922555438961852e-02 -8.133504335331766e-01 -2.105411281046067e-01 -5.608278677672974e-01 -8.007150155405020e-01 -2.105411281046067e-01 -5.608278677672974e-01 -8.007150155405020e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  1.496872492441432e-02  3.376268213627938e-01 -9.411610206391855e-01 -3.733038462403383e-01  7.322448119522155e-01  5.696154612993176e-01 -8.400012305928690e-01 -8.320747545638711e-02 -5.361664374339747e-01 -8.400012305928690e-01 -8.320747545638711e-02 -5.361664374339747e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -2.728832430332984e-01 -2.763588522578244e-01 -9.214990615569654e-01  2.071088468098667e-02 -5.142742866724976e-01  8.573756570624248e-01 -5.068339603179626e-01 -5.801181130899076e-01 -6.376380725250141e-01 -5.068339603179626e-01 -5.801181130899076e-01 -6.376380725250141e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  1.842452849493753e-02  3.484079012076306e-02 -9.992230262026092e-01  9.679871936175753e-02  3.685024188600915e-01 -9.245734017503345e-01 -3.388696078832683e-01 -5.943501726126350e-01 -7.293252094699394e-01 -3.388696078832683e-01 -5.943501726126350e-01 -7.293252094699394e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -7.704797829883636e-01 -8.487104769426058e-02 -6.317893709690616e-01  2.353929126453626e-02 -6.525232513587689e-01 -7.574030025045744e-01  4.499409231162252e-03 -9.582597256869449e-04 -9.999894184714500e-01  4.499409231162252e-03 -9.582597256869449e-04 -9.999894184714500e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  2.291213325302179e-01  7.940614553261302e-01  5.630007283698002e-01 -3.939385826695347e-01  8.832378839405567e-01  2.543683027747874e-01 -1.025510941763483e-01  5.862341032386491e-01  8.036248187327285e-01 -1.025510941763483e-01  5.862341032386491e-01  8.036248187327285e-01
