#               Rm(m)                 Rp(m)                Ωm(m3)                Ωp(m3)                μ(Am2)          Emx_ZFC(n.u.)          Emy_ZFC(n.u.)          Emz_ZFC(n.u.)           Emx_FC(n.u.)           Emy_FC(n.u.)           Emz_FC(n.u.)          Enx_ZFC(n.u.)          Eny_ZFC(n.u.)          Enz_ZFC(n.u.)           Enx_FC(n.u.)           Eny_FC(n.u.)           Enz_FC(n.u.)
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -1.691776812381780e-01  1.451737369225133e-01  9.748351133801174e-01  8.795060523740614e-01  2.925368698420965e-01  3.753548769103485e-01  1.056674977809900e-02 -1.227485252182265e-01 -9.923815512976234e-01  1.056674977809900e-02 -1.227485252182265e-01 -9.923815512976234e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -3.227149474982254e-01  9.356326952852804e-01 -1.429913360117294e-01  5.796474443302696e-01 -1.535823902259869e-01  8.002632627416179e-01 -3.511757553017741e-01  6.656592647956163e-01 -6.584628555051439e-01 -3.511757553017741e-01  6.656592647956163e-01 -6.584628555051439e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  6.950211175072778e-01 -2.354861784397660e-01  6.793319556614199e-01 -4.033625666218500e-01  6.911747671512977e-01  5.996466301928020e-01 -2.937661439431062e-01  9.470305702328207e-01  1.297480316509526e-01 -2.937661439431062e-01  9.470305702328207e-01  1.297480316509526e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -4.017509904256414e-02 -9.981704215230405e-01  4.518596035757073e-02  9.803092062284909e-01 -1.486896742794179e-01  1.299432220100245e-01  5.028400683169342e-01 -2.363330005084309e-01  8.314436713125568e-01  5.028400683169342e-01 -2.363330005084309e-01  8.314436713125568e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  9.601680128634955e-01  1.691524196356789e-01  2.224069378530297e-01 -1.095317448012792e-01  8.533648557673791e-01 -5.096775645659791e-01  1.053070938331111e-01 -1.872474644395987e-01 -9.766518330753112e-01  1.053070938331111e-01 -1.872474644395987e-01 -9.766518330753112e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -1.619213666220951e-01  3.386172626615095e-01 -9.268871670591083e-01 -6.383083990659592e-02  1.924447306325981e-01 -9.792296204305532e-01 -6.064283723378803e-01  2.058266098208629e-01  7.680364808479345e-01 -6.064283723378803e-01  2.058266098208629e-01  7.680364808479345e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  3.000472023272100e-01  9.944897843918911e-02  9.487262919636074e-01  2.396239145808416e-01  7.902488275580035e-01 -5.639921720238273e-01  9.251112650593106e-01  1.843467404042348e-01 -3.319419023906074e-01  9.251112650593106e-01  1.843467404042348e-01 -3.319419023906074e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  8.792992157779839e-01  2.262758757400636e-01  4.190848567895171e-01  1.148122633877765e-02 -6.854940301560908e-04  9.999338535821719e-01 -1.489203134542595e-01  8.708350560967348e-01 -4.684752344720924e-01 -1.489203134542595e-01  8.708350560967348e-01 -4.684752344720924e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  2.862572071029256e-01  6.934708588452829e-02 -9.556399913466140e-01  2.159252235452904e-01  9.488874148064467e-01  2.301933358263323e-01 -2.454783812494946e-01 -2.527402649656378e-01 -9.358753778170612e-01 -2.454783812494946e-01 -2.527402649656378e-01 -9.358753778170612e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  5.908723958741219e-01  4.405946613215713e-01  6.758299758141132e-01 -4.647072736695830e-01  3.887690915391321e-01  7.955537337367108e-01 -1.333912889389302e-01  1.809992903484778e-01 -9.743952077717533e-01 -1.333912889389302e-01  1.809992903484778e-01 -9.743952077717533e-01
