#               Rm(m)                 Rp(m)                Ωm(m3)                Ωp(m3)                μ(Am2)          Emx_ZFC(n.u.)          Emy_ZFC(n.u.)          Emz_ZFC(n.u.)           Emx_FC(n.u.)           Emy_FC(n.u.)           Emz_FC(n.u.)          Enx_ZFC(n.u.)          Eny_ZFC(n.u.)          Enz_ZFC(n.u.)           Enx_FC(n.u.)           Eny_FC(n.u.)           Enz_FC(n.u.)
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -2.843567223077432e-02 -1.111465078895554e-01 -9.933971342462897e-01  3.092358398638408e-01  4.098193410585644e-01 -8.581499303956326e-01  1.920653255539266e-01 -9.187700226275466e-01 -3.449239861778849e-01  1.920653255539266e-01 -9.187700226275466e-01 -3.449239861778849e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  1.579141275999798e-02  1.731038853692570e-02  9.997254531778933e-01  9.507070418035748e-03  1.715781747093239e-01 -9.851246345389416e-01  6.594695465948478e-01  3.742145697903396e-01  6.519688434815094e-01  6.594695465948478e-01  3.742145697903396e-01  6.519688434815094e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -1.940493176214306e-01 -9.519982669530717e-01 -2.367364822941433e-01 -8.903132503332993e-01 -3.832392150882928e-01 -2.459065275657913e-01 -3.070351857916771e-01  9.516928008775402e-01 -3.194909033581784e-03 -3.070351857916771e-01  9.516928008775402e-01 -3.194909033581784e-03
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  5.518505504962860e-02  8.775518040402287e-01 -4.762955394761844e-01  1.029090075421688e-01 -9.206035968317914e-01  3.766945097384011e-01  7.701469826738770e-01  3.845206843906525e-01 -5.089375878770079e-01  7.701469826738770e-01  3.845206843906525e-01 -5.089375878770079e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -9.622964472515418e-02 -5.076119438024231e-02 -9.940639600252903e-01 -2.904940971302444e-01 -2.170680755500685e-01  9.319305929678851e-01  7.487068563496595e-02  2.436717761430895e-02 -9.968954915574966e-01  7.487068563496595e-02  2.436717761430895e-02 -9.968954915574966e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -5.133227046400729e-01  2.172392838726725e-01 -8.302450809510942e-01 -4.800062031186289e-01  7.896465939815396e-02  8.737039701945797e-01  9.354804579956841e-01  3.211721720605957e-01 -1.473931769182823e-01  9.354804579956841e-01  3.211721720605957e-01 -1.473931769182823e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -3.697246228131117e-01 -2.490136416256260e-01  8.951513333342282e-01 -6.069001063843328e-01  1.984192446044062e-01 -7.696116320854970e-01 -9.594989977815513e-01 -2.813816564958885e-01  1.363952505874910e-02 -9.594989977815513e-01 -2.813816564958885e-01  1.363952505874910e-02
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -8.410116154653495e-01  1.984984975352826e-01  5.032870047285132e-01  1.820517758418937e-01  6.631784642307301e-01  7.259831096474512e-01 -1.499735807478191e-01 -9.626747477707109e-01  2.253114623854621e-01 -1.499735807478191e-01 -9.626747477707109e-01  2.253114623854621e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  6.853858015637109e-01 -4.928819954152766e-01  5.360164564734228e-01 -5.435848858159037e-01  5.123102600982016e-01 -6.648711674532323e-01  2.964545777997959e-01 -1.439269782019467e-01  9.441396656465616e-01  2.964545777997959e-01 -1.439269782019467e-01  9.441396656465616e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  9.144664557999614e-01  3.733689162678441e-01  1.560344628011158e-01 -9.462873298366388e-01 -2.093173167467728e-02  3.226486510118147e-01  5.932908566204013e-01  2.019445700706249e-01 -7.792460138297924e-01  5.932908566204013e-01  2.019445700706249e-01 -7.792460138297924e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  4.752880860331535e-01 -8.440992002133743e-01  2.481889914441889e-01  8.350659913597259e-01 -3.108510395653277e-01  4.539123497720164e-01  9.900709993386171e-01  3.916218049669287e-02  1.350027402958052e-01  9.900709993386171e-01  3.916218049669287e-02  1.350027402958052e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -2.947434158060787e-01  2.488697633045935e-01  9.225996746973633e-01 -1.151512022156429e-01  7.567457939489915e-02 -9.904612857965208e-01  2.118704515255406e-01 -1.741796182359508e-01 -9.616508578281111e-01  2.118704515255406e-01 -1.741796182359508e-01 -9.616508578281111e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -6.512097871964244e-01  4.502049683882062e-02  7.575611974777836e-01  6.736274078905463e-01 -1.553294981678510e-01 -7.225640887406370e-01  2.622960803013475e-01 -8.604268929417328e-01 -4.368825107064656e-01  2.622960803013475e-01 -8.604268929417328e-01 -4.368825107064656e-01
