#               Rm(m)                 Rp(m)                Ωm(m3)                Ωp(m3)                μ(Am2)          Emx_ZFC(n.u.)          Emy_ZFC(n.u.)          Emz_ZFC(n.u.)           Emx_FC(n.u.)           Emy_FC(n.u.)           Emz_FC(n.u.)          Enx_ZFC(n.u.)          Eny_ZFC(n.u.)          Enz_ZFC(n.u.)           Enx_FC(n.u.)           Eny_FC(n.u.)           Enz_FC(n.u.)
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -1.825834938479707e-01 -2.669123960009797e-01 -9.462668971465102e-01  1.218443596661757e-01  1.994850597048940e-01  9.722960778343572e-01 -5.965123588948585e-01  7.437284969295368e-01 -3.017298933493719e-01 -5.965123588948585e-01  7.437284969295368e-01 -3.017298933493719e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -4.653772124508713e-01 -1.182491391759215e-01 -8.771779700925064e-01  7.160528177309329e-01 -4.442077860584980e-01 -5.384680167146411e-01 -8.936883750788606e-01  8.836510007551892e-03  4.486011639973665e-01 -8.936883750788606e-01  8.836510007551892e-03  4.486011639973665e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -2.890379470284190e-01  2.990287911307817e-01 -9.094167621351941e-01  9.115294429757228e-01 -4.098825702878841e-01 -3.332196216560902e-02  7.158324293186357e-01  6.418783916533726e-01 -2.749110100819173e-01  7.158324293186357e-01  6.418783916533726e-01 -2.749110100819173e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  6.140751037382224e-02  6.279545580475695e-03  9.980930242101643e-01 -3.332700581638701e-01  9.347516322478153e-01  1.231683983069343e-01  5.159436526448239e-01 -5.642400905157159e-01 -6.445426809376816e-01  5.159436526448239e-01 -5.642400905157159e-01 -6.445426809376816e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -6.134686341933917e-01  6.986077843460131e-01 -3.682436673074625e-01  5.554831002864131e-01 -8.005530231147131e-01 -2.248407936253749e-01 -9.989905280830378e-01  9.453302291297657e-04  4.491136995384459e-02 -9.989905280830378e-01  9.453302291297657e-04  4.491136995384459e-02
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  5.939187607600924e-01 -3.487001531914697e-01  7.250301433605653e-01 -6.477211583472732e-01 -7.070216331877127e-01  2.838621342022319e-01 -4.447134545718663e-01  7.901363415334904e-01  4.217991288644724e-01 -4.447134545718663e-01  7.901363415334904e-01  4.217991288644724e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  4.072667170760676e-01  6.134963945843829e-01 -6.765766734037211e-01  5.444737390585248e-01 -8.276755476811514e-01 -1.360203486480445e-01  3.575364836871077e-04 -7.735648252712531e-01 -6.337170766759551e-01  3.575364836871077e-04 -7.735648252712531e-01 -6.337170766759551e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -8.079492043730626e-01 -2.589784555840156e-01 -5.292903198588211e-01  6.029893703968761e-01 -7.847432410753541e-01  1.434638099833115e-01 -7.893395911749966e-01  5.969918049407831e-01 -1.433310665460742e-01 -7.893395911749966e-01  5.969918049407831e-01 -1.433310665460742e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  7.407807000614787e-01 -4.847689751291189e-01 -4.650193492411786e-01 -8.249686851484179e-01 -4.686218323209478e-01  3.159434234109771e-01  5.841038862509610e-01  5.004680753028485e-01 -6.390260993646401e-01  5.841038862509610e-01  5.004680753028485e-01 -6.390260993646401e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  1.331741211824093e-01  3.429390490234656e-02  9.904991577653369e-01 -5.712626901669284e-01  8.053277275038094e-01 -1.584493298717099e-01 -1.481650608942426e-02  1.806183395175427e-02 -9.997270834090679e-01 -1.481650608942426e-02  1.806183395175427e-02 -9.997270834090679e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  8.355944646295593e-04  3.060937390059769e-01 -9.520010108835135e-01 -3.006812475481837e-02  5.824572825022465e-01 -8.123050054836711e-01  2.745009172951328e-02  1.954538538959677e-01 -9.803286609404293e-01  2.745009172951328e-02  1.954538538959677e-01 -9.803286609404293e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  8.882945274303802e-03  1.140174310010766e-01  9.934390362328070e-01 -7.681259193459617e-01 -2.213385039278678e-02 -6.399161387992264e-01 -1.309353234312292e-01 -2.562490869201496e-01  9.577015957648546e-01 -1.309353234312292e-01 -2.562490869201496e-01  9.577015957648546e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  4.998706595907741e-01  6.190677174062081e-01  6.057099016408364e-01 -1.154400607151194e-01  1.481104149940574e-01  9.822102103686245e-01 -1.498796664351805e-02 -6.194537889153465e-03 -9.998684856301016e-01 -1.498796664351805e-02 -6.194537889153465e-03 -9.998684856301016e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  6.267462592695383e-01  4.190296606557540e-01  6.569651969338743e-01  4.576669664613139e-01  8.550305048308603e-01 -2.438519707092453e-01 -9.284095084602128e-01  3.662644568581336e-01  6.249905793756060e-02 -9.284095084602128e-01  3.662644568581336e-01  6.249905793756060e-02
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -7.958150657332363e-01  5.955754923232350e-01  1.093993331604029e-01 -1.377680933404852e-01 -5.407340696785339e-01  8.298352959149290e-01  5.854372832426192e-01  6.171156793905785e-01  5.257674634663179e-01  5.854372832426192e-01  6.171156793905785e-01  5.257674634663179e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  5.323449524595094e-01 -8.326997242612426e-01  1.523811694604468e-01 -9.814896207850974e-01 -1.192677672405727e-02  1.911436012219616e-01  9.602641892404598e-01  4.734398091135879e-02  2.750476946528133e-01  9.602641892404598e-01  4.734398091135879e-02  2.750476946528133e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -8.746648032248019e-03  1.236980763545747e-02 -9.998852354181762e-01  3.901147269346953e-01 -6.503453943297794e-01 -6.518139058831990e-01  4.390697289649892e-03 -1.065830052561323e-01 -9.942941138153649e-01  4.390697289649892e-03 -1.065830052561323e-01 -9.942941138153649e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -5.393607784810611e-01 -3.254957045987005e-01  7.766224931870691e-01  9.793493312928184e-01  1.599748940020881e-01 -1.236241100486873e-01  2.931356059543323e-01 -2.950449950823255e-01  9.094063818770225e-01  2.931356059543323e-01 -2.950449950823255e-01  9.094063818770225e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  7.235414315498563e-01  6.344100988499974e-01 -2.720507734007040e-01 -5.636638405106896e-01  8.073772737801045e-01 -1.744276717844560e-01 -8.544431584869546e-01 -4.883919158518917e-01 -1.772010875964249e-01 -8.544431584869546e-01 -4.883919158518917e-01 -1.772010875964249e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  3.608364320772121e-01  6.696845874366507e-01 -6.490913823458069e-01  2.737150881495137e-01 -3.256762673850632e-01 -9.049944858292986e-01  1.368275586409490e-01  8.320950492384133e-02  9.870939152313152e-01  1.368275586409490e-01  8.320950492384133e-02  9.870939152313152e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -6.657786177559584e-01 -7.665781716063591e-02 -7.422010584788544e-01 -3.930921779196258e-01 -9.194785070134808e-01  6.149373843388154e-03  6.248080895699912e-01 -7.370416224695401e-01 -2.576518929784248e-01  6.248080895699912e-01 -7.370416224695401e-01 -2.576518929784248e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  2.948809231661891e-01  1.077189828422110e-01  9.494429218695011e-01  8.117128991982629e-01 -5.838546415528665e-01 -1.535990925508342e-02 -7.111650461151233e-01 -1.608031368074850e-01 -6.843877763205213e-01 -7.111650461151233e-01 -1.608031368074850e-01 -6.843877763205213e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  9.191767070051099e-02  8.622621695404287e-01  4.980512953425837e-01  7.563330242862684e-01  6.454795555206064e-01  1.063790382495886e-01  6.683718903167823e-01 -6.799073176815528e-01 -3.016704420347595e-01  6.683718903167823e-01 -6.799073176815528e-01 -3.016704420347595e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -2.666720436885311e-02 -5.133860416390554e-01  8.577433371710513e-01 -7.870667310342992e-01 -1.062646832411237e-01 -6.076460960087258e-01 -8.002319263784585e-01  5.701581344677518e-01 -1.858724447164628e-01 -8.002319263784585e-01  5.701581344677518e-01 -1.858724447164628e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -3.563620924308515e-01  9.033807845298957e-01 -2.385565283542991e-01 -2.912220814095065e-01 -7.429462155152921e-01 -6.026778742836176e-01 -3.434245749157926e-02 -9.994079527817336e-01  2.083153874166575e-03 -3.434245749157926e-02 -9.994079527817336e-01  2.083153874166575e-03
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  1.616227843262572e-01  1.635448262660156e-01  9.732066406412602e-01  1.272608115112666e-01 -4.877906785484393e-01 -8.636347258967456e-01  8.240924876632156e-01 -5.547993419880054e-01  1.143208725768354e-01  8.240924876632156e-01 -5.547993419880054e-01  1.143208725768354e-01
