#               Rm(m)                 Rp(m)                Ωm(m3)                Ωp(m3)                μ(Am2)          Emx_ZFC(n.u.)          Emy_ZFC(n.u.)          Emz_ZFC(n.u.)           Emx_FC(n.u.)           Emy_FC(n.u.)           Emz_FC(n.u.)          Enx_ZFC(n.u.)          Eny_ZFC(n.u.)          Enz_ZFC(n.u.)           Enx_FC(n.u.)           Eny_FC(n.u.)           Enz_FC(n.u.)
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -1.659781786751286e-01 -9.498745827987014e-02 -9.815440015471629e-01 -2.841855552501353e-01 -1.528312085256309e-01 -9.465100062269640e-01 -8.771028523321527e-02  7.833382484595065e-01 -6.153763843085794e-01 -8.771028523321527e-02  7.833382484595065e-01 -6.153763843085794e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  4.411798537171388e-01 -1.993026929318630e-01  8.750078704013076e-01 -7.340842320417830e-01  4.499375007801675e-01 -5.086025812550725e-01  1.303107975794985e-01 -8.482432546881448e-01 -5.133249233285465e-01  1.303107975794985e-01 -8.482432546881448e-01 -5.133249233285465e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -4.300913105553538e-01  2.828043363354640e-01  8.573465879879828e-01  5.347913512856174e-01  6.595611450357278e-01  5.281830237230869e-01  1.117759386101257e-01 -7.085794935198483e-01 -6.967217815677795e-01  1.117759386101257e-01 -7.085794935198483e-01 -6.967217815677795e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -5.450135902818234e-01  7.174397432251757e-01  4.338668012755880e-01  6.412347911926739e-01  1.065086158276392e-01  7.599170068623076e-01  4.013610903618262e-01  7.224555597977247e-01 -5.629984362863917e-01  4.013610903618262e-01  7.224555597977247e-01 -5.629984362863917e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  9.079281255972860e-01  4.005960042290860e-01  1.232451221959265e-01  2.292028682635558e-01  2.462548518057646e-01 -9.417136471039803e-01 -4.337198759111741e-01  3.885134253378096e-01 -8.129848630644226e-01 -4.337198759111741e-01  3.885134253378096e-01 -8.129848630644226e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -4.159578932567667e-01 -6.789408002083263e-01  6.049945626614093e-01  9.886992346726849e-01  7.571460774393249e-03  1.497213957301664e-01 -5.400227937982895e-01  8.382149626856491e-01 -7.596748322924740e-02 -5.400227937982895e-01  8.382149626856491e-01 -7.596748322924740e-02
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -8.926721301770475e-01  4.435185971457398e-01  8.017307522508690e-02  3.106266198432314e-02 -8.976063990653871e-01  4.397020165831818e-01  3.475763330506729e-01 -9.376334052181952e-01  5.855776804109913e-03  3.475763330506729e-01 -9.376334052181952e-01  5.855776804109913e-03
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -2.166457246431635e-03  1.822967196254182e-02 -9.998314785618312e-01  5.044139311991400e-01 -2.954743693872591e-01  8.113331516999849e-01 -3.013794178295043e-01  9.500711878093496e-01  8.084048863830846e-02 -3.013794178295043e-01  9.500711878093496e-01  8.084048863830846e-02
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -3.305610594825981e-01 -5.389182858389681e-01 -7.747880143252931e-01 -2.347488125515102e-01  8.574867141320545e-01 -4.578313336728585e-01 -2.929270144081412e-01  2.254753448044271e-01  9.291687861283640e-01 -2.929270144081412e-01  2.254753448044271e-01  9.291687861283640e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -3.487038381485383e-01  6.391112236491201e-01  6.855235058451332e-01 -1.485518891769020e-01  5.274770529944691e-01  8.364808992357468e-01  8.556124921326320e-01 -5.142130667780548e-01  5.926369260596506e-02  8.556124921326320e-01 -5.142130667780548e-01  5.926369260596506e-02
