#               Rm(m)                 Rp(m)                Ωm(m3)                Ωp(m3)                μ(Am2)          Emx_ZFC(n.u.)          Emy_ZFC(n.u.)          Emz_ZFC(n.u.)           Emx_FC(n.u.)           Emy_FC(n.u.)           Emz_FC(n.u.)          Enx_ZFC(n.u.)          Eny_ZFC(n.u.)          Enz_ZFC(n.u.)           Enx_FC(n.u.)           Eny_FC(n.u.)           Enz_FC(n.u.)
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  1.100172135366544e-01  1.153005197968885e-01 -9.872193286500207e-01 -9.785976449210865e-02 -8.597977292193252e-01 -5.011699625105649e-01 -1.475911070682792e-01 -2.023405362815809e-01 -9.681297291642489e-01 -1.475911070682792e-01 -2.023405362815809e-01 -9.681297291642489e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  4.535237934952405e-01  8.596776147418896e-01  2.350969320203511e-01 -5.952320472315310e-02  9.952099924750409e-01 -7.755036413399129e-02 -5.378544233449233e-01  6.022321617424604e-01  5.899398635889112e-01 -5.378544233449233e-01  6.022321617424604e-01  5.899398635889112e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -6.733226514650584e-02  2.919085227793506e-01  9.540732573544958e-01  3.976879379345648e-01 -8.313365151066270e-01 -3.882317641199942e-01 -6.413005219392057e-01  7.429902009738699e-01 -1.915703573554917e-01 -6.413005219392057e-01  7.429902009738699e-01 -1.915703573554917e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  3.185287301100143e-01  5.481012143755259e-01 -7.733850961161428e-01  6.701252399529087e-01  4.335317992721350e-01  6.024801588417014e-01  4.610244121831734e-01 -7.499108571238563e-01 -4.744367162635314e-01  4.610244121831734e-01 -7.499108571238563e-01 -4.744367162635314e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -8.066889079673795e-01  4.433139989042169e-01  3.908013614842567e-01  3.679540139284422e-01  9.178013517134002e-01  1.491660900707777e-01 -4.222242902916730e-01  6.997464708054221e-01 -5.762651518902125e-01 -4.222242902916730e-01  6.997464708054221e-01 -5.762651518902125e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -3.715816896879054e-01  4.810889554434873e-01  7.940280000346180e-01 -6.539502173936279e-01 -1.679490336444301e-01 -7.376599726626957e-01  9.106691621304212e-01 -8.861906733913429e-02  4.035199351316100e-01  9.106691621304212e-01 -8.861906733913429e-02  4.035199351316100e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -2.221224882761310e-01  9.250340177396188e-01 -3.081779781660567e-01  1.018696093556507e-01  2.803511900621119e-02 -9.944026421887839e-01 -2.543602898160061e-01 -8.379820052410405e-01 -4.827908469067347e-01 -2.543602898160061e-01 -8.379820052410405e-01 -4.827908469067347e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  1.269546306780750e-01  5.197803329917762e-01  8.448141376565332e-01 -4.208964931681444e-01  5.562551298476570e-01 -7.165377677114615e-01 -5.562436882916967e-01 -6.564062293858896e-01 -5.096310638678228e-01 -5.562436882916967e-01 -6.564062293858896e-01 -5.096310638678228e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -4.157613466685983e-01 -5.992344661439388e-01  6.841495137771438e-01 -3.506499360171014e-01  6.183283852136020e-01 -7.033595313993706e-01  4.142093951431366e-01  6.813525787757552e-01  6.034809362115634e-01  4.142093951431366e-01  6.813525787757552e-01  6.034809362115634e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -3.536858738313610e-01 -6.959762679056731e-01 -6.249186644390110e-01  6.482529094989514e-01 -2.896489077886343e-01  7.041815643305323e-01  9.053756973829418e-01  4.136718171164385e-01 -9.576259349002487e-02  9.053756973829418e-01  4.136718171164385e-01 -9.576259349002487e-02
