#               Rm(m)                 Rp(m)                Ωm(m3)                Ωp(m3)                μ(Am2)          Emx_ZFC(n.u.)          Emy_ZFC(n.u.)          Emz_ZFC(n.u.)           Emx_FC(n.u.)           Emy_FC(n.u.)           Emz_FC(n.u.)          Enx_ZFC(n.u.)          Eny_ZFC(n.u.)          Enz_ZFC(n.u.)           Enx_FC(n.u.)           Eny_FC(n.u.)           Enz_FC(n.u.)
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  8.124740860655824e-02  9.338740973592078e-01  3.482499517246828e-01 -9.442454344083600e-01  3.291066684754935e-01  9.453061087771452e-03 -3.820842071626602e-01  4.719224438717549e-01 -7.945444390384918e-01 -3.820842071626602e-01  4.719224438717549e-01 -7.945444390384918e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  5.995909661591644e-03 -9.664090173684458e-01  2.569390204236894e-01 -6.425000259202619e-01 -1.933912852558777e-01  7.414806318977877e-01 -1.145878356231595e-01 -2.749975832950174e-01  9.545920370027710e-01 -1.145878356231595e-01 -2.749975832950174e-01  9.545920370027710e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -9.408486117645993e-01 -2.114602250495416e-01 -2.647422576065701e-01  1.891283634824415e-01 -8.233935763127267e-01 -5.350266167335896e-01 -2.192011913186055e-01 -9.180903300208644e-01  3.302438245398153e-01 -2.192011913186055e-01 -9.180903300208644e-01  3.302438245398153e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -9.532339985868187e-01  2.162431031275097e-01  2.111489149580701e-01  4.959832568489545e-01  1.371127466799011e-02 -8.682238247551624e-01  1.076147739262410e-01  7.634869626240410e-01 -6.367940941434054e-01  1.076147739262410e-01  7.634869626240410e-01 -6.367940941434054e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -4.938207752522123e-01 -4.595915858036984e-01  7.381846762076180e-01 -9.439471198199954e-01 -6.880452610945945e-02 -3.228463600079579e-01 -6.450221272800952e-01  7.112481841530238e-01  2.794145233485313e-01 -6.450221272800952e-01  7.112481841530238e-01  2.794145233485313e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  9.279584232057629e-01 -3.216624890098760e-01  1.882190425154839e-01 -1.307809341699479e-01  3.040369323767907e-01 -9.436407637488677e-01  1.205728652463646e-02  2.635560808444227e-01  9.645687192168275e-01  1.205728652463646e-02  2.635560808444227e-01  9.645687192168275e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -2.060083815444353e-01 -1.185755366966268e-01  9.713394817624522e-01 -3.144807540719305e-01 -3.262691509565239e-01  8.914315994244646e-01  1.695431599151419e-01 -2.428787796922311e-01 -9.551256541948820e-01  1.695431599151419e-01 -2.428787796922311e-01 -9.551256541948820e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  1.189546566397568e-01 -3.585819159317967e-02  9.922519739256679e-01 -1.365641281008822e-01 -9.877569341698622e-01 -7.540873898561325e-02 -3.072648652493282e-01 -9.510006127411306e-01 -3.444034188719065e-02 -3.072648652493282e-01 -9.510006127411306e-01 -3.444034188719065e-02
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  4.377624573515974e-01 -3.806595013218901e-01  8.145319975218044e-01  5.262989090269043e-02 -2.828756133287471e-01 -9.577115860046050e-01 -5.793711115449908e-01 -6.896166705467266e-01  4.344628439937867e-01 -5.793711115449908e-01 -6.896166705467266e-01  4.344628439937867e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  4.083076303849896e-01  7.549221769833923e-01  5.132030647492769e-01 -1.228401091163408e-01 -2.161063051917776e-01  9.686115694377410e-01  5.258959973785632e-01 -3.749797339980286e-01 -7.634288434634716e-01  5.258959973785632e-01 -3.749797339980286e-01 -7.634288434634716e-01
