#               Rm(m)                 Rp(m)                Ωm(m3)                Ωp(m3)                μ(Am2)          Emx_ZFC(n.u.)          Emy_ZFC(n.u.)          Emz_ZFC(n.u.)           Emx_FC(n.u.)           Emy_FC(n.u.)           Emz_FC(n.u.)          Enx_ZFC(n.u.)          Eny_ZFC(n.u.)          Enz_ZFC(n.u.)           Enx_FC(n.u.)           Eny_FC(n.u.)           Enz_FC(n.u.)
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  1.841957979481718e-01 -3.939033979257516e-01 -9.005065358567828e-01 -5.698190429092490e-02 -9.354079936431366e-02 -9.939834915317584e-01  3.148902379743402e-01 -8.306670376899863e-01 -4.591692613011090e-01  3.148902379743402e-01 -8.306670376899863e-01 -4.591692613011090e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  8.272737345940592e-01 -1.404888103996799e-01  5.439495033578768e-01 -7.152303362375792e-02 -1.556820988539776e-01 -9.852144638390542e-01 -5.957803710556753e-01 -7.369034504372601e-01  3.194042175651760e-01 -5.957803710556753e-01 -7.369034504372601e-01  3.194042175651760e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -4.512069790711776e-01 -6.844553770097495e-01  5.726544323760218e-01  3.564971116544436e-01  8.258690811495925e-02 -9.306391416602089e-01 -1.527238949362159e-01 -5.419724679593027e-01 -8.264025991546823e-01 -1.527238949362159e-01 -5.419724679593027e-01 -8.264025991546823e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -9.928625097050751e-01 -1.891886580829537e-02  1.177544620754032e-01 -6.165470088625439e-01  4.315845941503273e-01  6.584865404507122e-01  3.476688418786003e-01  5.815178387095840e-01  7.355021275627469e-01  3.476688418786003e-01  5.815178387095840e-01  7.355021275627469e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -5.321209922660943e-01 -5.755817145702389e-01 -6.209290937314271e-01  2.873217597063444e-02  9.853981717827535e-01  1.678240301959155e-01  3.028676965265614e-01 -3.920440472664477e-01 -8.686613974407047e-01  3.028676965265614e-01 -3.920440472664477e-01 -8.686613974407047e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  2.381024088338688e-01  7.364072609537261e-01 -6.332547583099080e-01 -4.868432913374384e-01 -8.299267747560056e-01  2.724062374888365e-01  2.717248522472855e-04  2.851656656920609e-01 -9.584782049040074e-01  2.717248522472855e-04  2.851656656920609e-01 -9.584782049040074e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -1.735961233831676e-01  1.152969214561804e-01  9.780444805064151e-01  9.380809088001349e-01 -3.220716163544203e-01 -1.275699121406140e-01 -1.122378029820170e-02  9.727270794947258e-02  9.951944769963278e-01 -1.122378029820170e-02  9.727270794947258e-02  9.951944769963278e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  1.689551337867846e-01  1.707202123630636e-01 -9.707258994473158e-01  6.963716861526811e-01  1.995944144394750e-01 -6.893682212355273e-01 -6.939285924624120e-02 -2.131714108738894e-01 -9.745473722049980e-01 -6.939285924624120e-02 -2.131714108738894e-01 -9.745473722049980e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  4.387570743839661e-01 -7.215012805164925e-01  5.356567295302882e-01  3.969829694476804e-01 -8.452824661321667e-01 -3.576339950536365e-01  3.122968928450504e-01 -8.612898027462510e-01 -4.008123331493820e-01  3.122968928450504e-01 -8.612898027462510e-01 -4.008123331493820e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  3.252423368826168e-01 -8.938641494586436e-01  3.085843557468690e-01  1.885834708051866e-01  9.743531285116052e-01  1.227691145961259e-01 -2.518953800307482e-01 -2.320516322415869e-01 -9.395215577586180e-01 -2.518953800307482e-01 -2.320516322415869e-01 -9.395215577586180e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -3.331853846283626e-01 -2.494184055395212e-01 -9.092733133927186e-01 -1.573880880163797e-04  1.147593375597987e-02 -9.999341369177362e-01  1.082084683084338e-01 -2.776113222005951e-01 -9.545799501206697e-01  1.082084683084338e-01 -2.776113222005951e-01 -9.545799501206697e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  5.905988711764752e-01  4.415851944355429e-01  6.754224525586908e-01  3.528307952898404e-02  6.571117651233433e-01  7.529669530832249e-01  1.463888770258225e-01 -4.252056666857632e-02 -9.883128543600461e-01  1.463888770258225e-01 -4.252056666857632e-02 -9.883128543600461e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  4.837343646957822e-01  8.098125088196169e-01 -3.319710303198850e-01  8.041997128116700e-01 -5.942723357378972e-01 -1.015937450099330e-02 -2.421482529261858e-01 -5.107748300103061e-01 -8.249080534415572e-01 -2.421482529261858e-01 -5.107748300103061e-01 -8.249080534415572e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  1.459822059313542e-01 -2.057474195504222e-01  9.676555145813815e-01 -6.531043013524465e-01 -6.409387596798005e-01 -4.033017206695897e-01 -7.391179083657162e-01 -5.619970395917674e-01 -3.713004780809986e-01 -7.391179083657162e-01 -5.619970395917674e-01 -3.713004780809986e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  9.349042480330464e-01  2.784590790573518e-01 -2.200331527299817e-01  6.760998392163975e-01 -4.335673920678767e-01  5.957418265885159e-01  3.665883308513355e-01  2.286635952997810e-01 -9.018458603709448e-01  3.665883308513355e-01  2.286635952997810e-01 -9.018458603709448e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  9.729222605067580e-01 -3.263389899746231e-02 -2.288171838971966e-01 -4.850520411106384e-01 -7.334361628115210e-02  8.714041722215969e-01 -2.090447987246357e-02  2.321571471808449e-02 -9.995118975336863e-01 -2.090447987246357e-02  2.321571471808449e-02 -9.995118975336863e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -3.269137060907623e-01  5.731432306636247e-01 -7.514214968407983e-01 -3.535523034802396e-01  9.170137366160693e-01  1.846255008422474e-01  1.996159076728199e-01 -7.278854273384802e-01 -6.560002241403842e-01  1.996159076728199e-01 -7.278854273384802e-01 -6.560002241403842e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  7.703475310623846e-01  7.699197633941024e-02  6.329588588253111e-01  7.034763888257506e-01 -6.956409675946461e-01 -1.456180434172425e-01 -4.158290754588557e-01 -2.489519009212683e-01 -8.747051680599128e-01 -4.158290754588557e-01 -2.489519009212683e-01 -8.747051680599128e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  1.442857557134335e-01  8.250404993799558e-01 -5.463421959551327e-01  5.210645902798442e-01 -7.400771819324344e-02 -8.503026228374976e-01  7.755354969071868e-01  3.954794952400350e-01  4.920779022488310e-01  7.755354969071868e-01  3.954794952400350e-01  4.920779022488310e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -1.808595112629859e-01  6.917511446081128e-01  6.991210132152227e-01 -1.679584747366786e-02 -9.927169095679668e-01  1.192939100099682e-01 -5.374861160913318e-01 -5.970096346684698e-01 -5.955570259194964e-01 -5.374861160913318e-01 -5.970096346684698e-01 -5.955570259194964e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -4.281835941666982e-01  1.967609621041961e-01  8.820113000853897e-01 -2.733617626575192e-01  4.963036737635827e-01  8.239878701325315e-01 -1.694816685083925e-01 -4.710231592594201e-01  8.656865180195925e-01 -1.694816685083925e-01 -4.710231592594201e-01  8.656865180195925e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  6.757000314540688e-01  2.077907666429888e-01 -7.072852782229314e-01  3.027538818972209e-01  7.634922015483127e-01 -5.704557346289669e-01  5.775668636049536e-01  4.654277176287335e-01 -6.706665026139631e-01  5.775668636049536e-01  4.654277176287335e-01 -6.706665026139631e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -2.892778976230868e-01 -4.260942759139643e-01  8.571825744729774e-01  3.890109489838602e-01 -1.189263238104193e-01 -9.135244994391862e-01 -5.223894333246496e-02 -3.839457099256118e-01 -9.218767730175359e-01 -5.223894333246496e-02 -3.839457099256118e-01 -9.218767730175359e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -1.436957753315930e-01 -6.350875973303109e-01  7.589566969656867e-01 -7.546181234375211e-01 -6.183075873507140e-01  2.196524873616808e-01  4.071065633253130e-01  2.434873995314777e-01 -8.803284230143041e-01  4.071065633253130e-01  2.434873995314777e-01 -8.803284230143041e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -5.937448291617504e-01 -7.804155930163932e-01 -1.960065815745869e-01  8.659059965116982e-01  3.069494021072517e-01  3.949542628597437e-01  7.338689328403744e-01 -6.149802037720641e-01  2.885060456562404e-01  7.338689328403744e-01 -6.149802037720641e-01  2.885060456562404e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -4.116024751345587e-01 -3.692303404237724e-01 -8.332180735999731e-01  6.738827986988535e-01  7.199813289758100e-01 -1.658579498969736e-01 -5.935453945169521e-01 -2.332279389221025e-01  7.702652745346006e-01 -5.935453945169521e-01 -2.332279389221025e-01  7.702652745346006e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  1.585237671393085e-01  9.870982921195353e-01  2.252058939412718e-02  3.288488666418136e-01 -8.693880944493309e-01 -3.688126409684952e-01  8.295798152496081e-01  3.883854056352711e-02  5.570358138372445e-01  8.295798152496081e-01  3.883854056352711e-02  5.570358138372445e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  3.716620237178151e-01  5.564380464258074e-01  7.431312405058809e-01 -5.036288155176949e-01 -1.734662452376884e-01  8.463258698299266e-01  5.075260404840074e-01  8.579392038501310e-01 -7.973481502849938e-02  5.075260404840074e-01  8.579392038501310e-01 -7.973481502849938e-02
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -8.956780886229579e-01  1.068190711783888e-01  4.316832723112061e-01  2.828753765122366e-02  8.921668363834060e-01  4.508194220208967e-01  2.675655469865151e-01 -9.493734911536006e-01  1.646166831175722e-01  2.675655469865151e-01 -9.493734911536006e-01  1.646166831175722e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  7.820426703432228e-01  1.102534377514420e-01  6.133950123912242e-01 -5.953429682021203e-01  7.764748098021488e-01 -2.065275283225124e-01  3.723731167835735e-02  4.047599557635953e-02  9.984863926970019e-01  3.723731167835735e-02  4.047599557635953e-02  9.984863926970019e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -6.714110671064801e-01 -1.171194786472279e-01 -7.317719635845167e-01  6.584993771076069e-01  5.250233511776825e-01  5.391929627388043e-01  2.844822339332125e-01 -2.798938882840542e-01 -9.169129020128369e-01  2.844822339332125e-01 -2.798938882840542e-01 -9.169129020128369e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -6.594043333748878e-01  7.259643687057402e-01  1.953500972513089e-01  1.730204260723585e-02  1.691172944681346e-01  9.854440522086455e-01 -3.225215604326910e-01 -2.351758041402764e-01  9.168817722056843e-01 -3.225215604326910e-01 -2.351758041402764e-01  9.168817722056843e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -3.501194550704412e-02  1.012132204995890e-01 -9.942484838650313e-01  2.040818492438660e-03  8.351647396561863e-03 -9.999630418398694e-01 -8.356338804672101e-01 -4.817249215574613e-02 -5.471703837149970e-01 -8.356338804672101e-01 -4.817249215574613e-02 -5.471703837149970e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  5.660496616806474e-03 -1.112036238291772e-01  9.937815216763239e-01  1.197921889441425e-01  9.921834181858485e-01 -3.495563109166416e-02 -8.034670019146563e-02  5.724335905055243e-02  9.951219049005766e-01 -8.034670019146563e-02  5.724335905055243e-02  9.951219049005766e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -7.226781836549436e-01 -6.515786154571648e-01  2.306112545998473e-01  2.999290620601624e-01  5.002866361609895e-01 -8.122535561082099e-01 -5.645158867705719e-02 -9.886919008865831e-01 -1.389299940873502e-01 -5.645158867705719e-02 -9.886919008865831e-01 -1.389299940873502e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  5.684455389258617e-02  5.597828770740647e-01 -8.266872608353387e-01  4.743617334029439e-01 -6.974781736482835e-01  5.371267477674234e-01 -1.891572990911080e-01 -1.432679704965391e-01  9.714390381441133e-01 -1.891572990911080e-01 -1.432679704965391e-01  9.714390381441133e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19  6.375959118626678e-01  5.652942291761173e-01 -5.233678320609632e-01 -1.571610253381895e-01 -9.500114670966094e-02  9.829929777157609e-01 -1.489396334020673e-02 -6.247995743872516e-02  9.979350804408449e-01 -1.489396334020673e-02 -6.247995743872516e-02  9.979350804408449e-01
5.600000000000001e-09 6.600000000000001e-09 7.356185806037669e-25 1.204260428715269e-24 3.280858869492801e-19 -7.255922343077284e-02 -2.674103720118190e-02 -9.970055546608194e-01  2.697558956419365e-01 -9.339620718408380e-01 -2.344069221016860e-01  8.879278118522362e-01 -4.558722631237160e-01 -6.135699351957422e-02  8.879278118522362e-01 -4.558722631237160e-01 -6.135699351957422e-02
